NODE_11_length_79306_cov_504.016055	7868	8878	-	MGA_994
NODE_11_length_79306_cov_504.016055	9148	9864	+	MGA_995
NODE_11_length_79306_cov_504.016055	9976	12513	+	MGA_996
NODE_11_length_79306_cov_504.016055	27431	28033	+	MGA_1010
NODE_11_length_79306_cov_504.016055	36530	36826	+	MGA_1019
NODE_11_length_79306_cov_504.016055	53598	53801	-	MGA_1030
NODE_11_length_79306_cov_504.016055	78629	78820	+	MGA_1047
NODE_12_length_70046_cov_300.633466	80	361	-	MGA_1049
NODE_12_length_70046_cov_300.633466	1796	2662	+	MGA_1052
NODE_12_length_70046_cov_300.633466	2665	3216	+	MGA_1053
NODE_12_length_70046_cov_300.633466	3228	3686	+	MGA_1054
NODE_12_length_70046_cov_300.633466	3729	4634	+	MGA_1055
NODE_12_length_70046_cov_300.633466	9166	11274	+	MGA_1060
NODE_12_length_70046_cov_300.633466	14005	14325	+	MGA_1063
NODE_12_length_70046_cov_300.633466	14610	15968	-	MGA_1064
NODE_12_length_70046_cov_300.633466	31116	31538	-	MGA_1076
NODE_12_length_70046_cov_300.633466	45725	46033	+	MGA_1088
NODE_12_length_70046_cov_300.633466	65368	65583	+	MGA_1108
NODE_12_length_70046_cov_300.633466	66915	68318	+	MGA_1114
NODE_12_length_70046_cov_300.633466	68309	68785	+	MGA_1115
NODE_12_length_70046_cov_300.633466	68921	69514	+	MGA_1116
NODE_12_length_70046_cov_300.633466	69584	69838	+	MGA_1117
NODE_14_length_56985_cov_428.861144	15844	16041	+	MGA_1196
NODE_14_length_56985_cov_428.861144	16038	16235	+	MGA_1197
NODE_14_length_56985_cov_428.861144	16235	16825	+	MGA_1198
NODE_14_length_56985_cov_428.861144	16982	17155	+	MGA_1199
NODE_14_length_56985_cov_428.861144	17142	17354	+	MGA_1200
NODE_14_length_56985_cov_428.861144	17338	17502	+	MGA_1201
NODE_14_length_56985_cov_428.861144	17495	17683	+	MGA_1202
NODE_14_length_56985_cov_428.861144	18142	18450	+	MGA_1203
NODE_14_length_56985_cov_428.861144	18450	18818	+	MGA_1204
NODE_14_length_56985_cov_428.861144	18828	19025	+	MGA_1205
NODE_14_length_56985_cov_428.861144	19025	19762	+	MGA_1206
NODE_14_length_56985_cov_428.861144	19886	20194	+	MGA_1207
NODE_14_length_56985_cov_428.861144	20191	21636	+	MGA_1208
NODE_14_length_56985_cov_428.861144	21723	22844	+	MGA_1209
NODE_14_length_56985_cov_428.861144	22841	24427	+	MGA_1210
NODE_14_length_56985_cov_428.861144	24579	25103	+	MGA_1211
NODE_14_length_56985_cov_428.861144	25112	25441	+	MGA_1212
NODE_14_length_56985_cov_428.861144	25489	25818	+	MGA_1213
NODE_14_length_56985_cov_428.861144	25815	26192	+	MGA_1214
NODE_14_length_56985_cov_428.861144	26206	26625	+	MGA_1215
NODE_14_length_56985_cov_428.861144	26762	27178	+	MGA_1216
NODE_14_length_56985_cov_428.861144	27175	27552	+	MGA_1217
NODE_14_length_56985_cov_428.861144	27708	29279	+	MGA_1218
NODE_14_length_56985_cov_428.861144	29276	30703	+	MGA_1219
NODE_14_length_56985_cov_428.861144	30700	31254	+	MGA_1220
NODE_14_length_56985_cov_428.861144	31277	31651	+	MGA_1221
NODE_14_length_56985_cov_428.861144	31632	31838	+	MGA_1222
NODE_14_length_56985_cov_428.861144	31852	32517	+	MGA_1223
NODE_14_length_56985_cov_428.861144	32533	33363	-	MGA_1224
NODE_15_length_56060_cov_326.548024	15613	15849	-	MGA_1257
NODE_15_length_56060_cov_326.548024	22701	23054	-	MGA_1262
NODE_15_length_56060_cov_326.548024	24749	24925	+	MGA_1264
NODE_15_length_56060_cov_326.548024	52100	52984	-	MGA_1283
NODE_15_length_56060_cov_326.548024	52954	53430	-	MGA_1284
NODE_15_length_56060_cov_326.548024	54762	54983	+	MGA_1286
NODE_15_length_56060_cov_326.548024	54983	55351	+	MGA_1287
NODE_16_length_47130_cov_419.173655	3492	4547	+	MGA_1292
NODE_18_length_42196_cov_453.026069	41	730	-	MGA_1356
NODE_18_length_42196_cov_453.026069	735	2243	-	MGA_1357
NODE_18_length_42196_cov_453.026069	4816	5055	-	MGA_1359
NODE_18_length_42196_cov_453.026069	41330	41587	+	MGA_1387
NODE_18_length_42196_cov_453.026069	41762	42091	-	MGA_1388
NODE_19_length_37749_cov_298.775138	578	1261	-	MGA_1390
NODE_19_length_37749_cov_298.775138	1474	2193	-	MGA_1391
NODE_19_length_37749_cov_298.775138	2197	3795	-	MGA_1392
NODE_19_length_37749_cov_298.775138	3774	4256	-	MGA_1393
NODE_19_length_37749_cov_298.775138	4234	4962	+	MGA_1394
NODE_19_length_37749_cov_298.775138	4992	5213	+	MGA_1395
NODE_19_length_37749_cov_298.775138	5283	5828	-	MGA_1396
NODE_19_length_37749_cov_298.775138	5855	6466	-	MGA_1397
NODE_20_length_35494_cov_282.619025	6860	7837	-	MGA_1435
NODE_20_length_35494_cov_282.619025	7917	8363	-	MGA_1436
NODE_20_length_35494_cov_282.619025	26610	27614	-	MGA_1452
NODE_21_length_32239_cov_530.564735	4799	6661	-	MGA_1465
NODE_21_length_32239_cov_530.564735	6693	8363	-	MGA_1466
NODE_21_length_32239_cov_530.564735	8464	9288	-	MGA_1467
NODE_21_length_32239_cov_530.564735	9291	10331	-	MGA_1468
NODE_21_length_32239_cov_530.564735	10335	11660	-	MGA_1469
NODE_21_length_32239_cov_530.564735	11907	13025	-	MGA_1470
NODE_21_length_32239_cov_530.564735	13087	14415	-	MGA_1471
NODE_21_length_32239_cov_530.564735	15031	15165	-	MGA_1472
NODE_21_length_32239_cov_530.564735	15253	15651	+	MGA_1473
NODE_21_length_32239_cov_530.564735	15769	16788	+	MGA_1474
NODE_21_length_32239_cov_530.564735	26634	27458	-	MGA_1482
NODE_24_length_29178_cov_418.042748	180	497	-	MGA_1511
NODE_24_length_29178_cov_418.042748	557	847	+	MGA_1512
NODE_24_length_29178_cov_418.042748	1826	2506	-	MGA_1514
NODE_30_length_21194_cov_258.863854	108	467	+	MGA_1613
NODE_30_length_21194_cov_258.863854	427	570	+	MGA_1614
NODE_30_length_21194_cov_258.863854	570	1373	+	MGA_1615
NODE_30_length_21194_cov_258.863854	1416	1970	-	MGA_1616
NODE_30_length_21194_cov_258.863854	1975	2214	-	MGA_1617
NODE_30_length_21194_cov_258.863854	2215	2676	+	MGA_1618
NODE_30_length_21194_cov_258.863854	16090	16380	-	MGA_1636
NODE_30_length_21194_cov_258.863854	17758	18078	-	MGA_1639
NODE_31_length_20851_cov_343.592375	218	712	+	MGA_1647
NODE_31_length_20851_cov_343.592375	894	1454	+	MGA_1648
NODE_31_length_20851_cov_343.592375	2517	3740	+	MGA_1650
NODE_31_length_20851_cov_343.592375	3884	4081	+	MGA_1651
NODE_31_length_20851_cov_343.592375	4280	4783	+	MGA_1652
NODE_31_length_20851_cov_343.592375	4850	5413	-	MGA_1653
NODE_31_length_20851_cov_343.592375	5439	6431	-	MGA_1654
NODE_31_length_20851_cov_343.592375	6447	7232	-	MGA_1655
NODE_31_length_20851_cov_343.592375	7937	8812	-	MGA_1656
NODE_31_length_20851_cov_343.592375	8812	9963	-	MGA_1657
NODE_31_length_20851_cov_343.592375	9976	10665	-	MGA_1658
NODE_31_length_20851_cov_343.592375	11296	12273	-	MGA_1659
NODE_31_length_20851_cov_343.592375	12307	13443	-	MGA_1660
NODE_31_length_20851_cov_343.592375	13448	14926	-	MGA_1661
NODE_31_length_20851_cov_343.592375	14985	16715	-	MGA_1662
NODE_31_length_20851_cov_343.592375	17007	18602	-	MGA_1663
NODE_32_length_19003_cov_236.898922	5261	5479	+	MGA_1671
NODE_32_length_19003_cov_236.898922	17147	18472	+	MGA_1681
NODE_34_length_15190_cov_642.230662	956	1348	-	MGA_1683
NODE_34_length_15190_cov_642.230662	1554	1868	+	MGA_1684
NODE_35_length_14543_cov_251.251348	16	903	+	MGA_1694
NODE_36_length_13343_cov_310.918740	7116	7373	+	MGA_1709
NODE_36_length_13343_cov_310.918740	7507	8646	+	MGA_1710
NODE_39_length_11158_cov_376.773486	1151	1408	+	MGA_1736
NODE_39_length_11158_cov_376.773486	6032	6274	+	MGA_1741
NODE_40_length_10387_cov_199.473521	3974	7828	+	MGA_1751
NODE_40_length_10387_cov_199.473521	7881	10157	-	MGA_1752
NODE_41_length_9803_cov_301.344438	7349	8587	-	MGA_1758
NODE_41_length_9803_cov_301.344438	8603	8794	-	MGA_1759
NODE_41_length_9803_cov_301.344438	8834	9736	-	MGA_1760
NODE_43_length_8876_cov_435.244573	1172	3547	-	MGA_1762
NODE_45_length_8235_cov_388.943736	1430	2590	+	MGA_1769
NODE_50_length_7297_cov_356.147230	1755	1952	-	MGA_1788
NODE_50_length_7297_cov_356.147230	5450	5713	+	MGA_1792
NODE_50_length_7297_cov_356.147230	5723	6394	-	MGA_1793
NODE_50_length_7297_cov_356.147230	6559	7251	-	MGA_1794
NODE_54_length_6192_cov_371.226492	2144	3505	-	MGA_1810
NODE_54_length_6192_cov_371.226492	5731	6192	-	MGA_1813
NODE_70_length_3822_cov_363.020027	406	609	-	MGA_1840
NODE_70_length_3822_cov_363.020027	889	2211	-	MGA_1841
NODE_70_length_3822_cov_363.020027	2198	2791	-	MGA_1842
NODE_70_length_3822_cov_363.020027	2832	3122	-	MGA_1843
NODE_70_length_3822_cov_363.020027	3157	3573	-	MGA_1844
NODE_76_length_2955_cov_413.757123	2486	2908	-	MGA_1850
NODE_80_length_2665_cov_327.173493	1	591	+	MGA_1851
NODE_100_length_1455_cov_43.587808	987	1259	-	MGA_1864
NODE_114_length_1166_cov_63.750230	3	1151	-	MGA_1870
NODE_116_length_1146_cov_53.598690	39	866	-	MGA_1874
