NODE_1_length_187160_cov_1866.663299	37934	38890	+	MGA_34
NODE_1_length_187160_cov_1866.663299	38880	40175	+	MGA_35
NODE_1_length_187160_cov_1866.663299	40219	41184	+	MGA_36
NODE_1_length_187160_cov_1866.663299	41181	41693	+	MGA_37
NODE_1_length_187160_cov_1866.663299	41776	43014	+	MGA_38
NODE_1_length_187160_cov_1866.663299	43190	44662	+	MGA_39
NODE_1_length_187160_cov_1866.663299	45011	45205	+	MGA_40
NODE_1_length_187160_cov_1866.663299	45217	46086	+	MGA_41
NODE_1_length_187160_cov_1866.663299	46163	46972	+	MGA_42
NODE_1_length_187160_cov_1866.663299	47029	47385	+	MGA_43
NODE_1_length_187160_cov_1866.663299	47547	48080	+	MGA_44
NODE_1_length_187160_cov_1866.663299	48077	48844	+	MGA_45
NODE_1_length_187160_cov_1866.663299	48970	50292	+	MGA_46
NODE_1_length_187160_cov_1866.663299	50320	52107	+	MGA_47
NODE_1_length_187160_cov_1866.663299	52116	53156	+	MGA_48
NODE_1_length_187160_cov_1866.663299	53413	54186	+	MGA_49
NODE_1_length_187160_cov_1866.663299	54168	54842	-	MGA_50
NODE_1_length_187160_cov_1866.663299	54981	55643	-	MGA_51
NODE_1_length_187160_cov_1866.663299	55694	57160	-	MGA_52
NODE_1_length_187160_cov_1866.663299	57407	58429	+	MGA_53
NODE_1_length_187160_cov_1866.663299	58429	60255	+	MGA_54
NODE_1_length_187160_cov_1866.663299	60285	60932	+	MGA_55
NODE_1_length_187160_cov_1866.663299	61170	61544	+	MGA_56
NODE_1_length_187160_cov_1866.663299	61560	62486	+	MGA_57
NODE_1_length_187160_cov_1866.663299	62493	63206	+	MGA_58
NODE_1_length_187160_cov_1866.663299	63209	63922	+	MGA_59
NODE_1_length_187160_cov_1866.663299	63998	66784	-	MGA_60
NODE_1_length_187160_cov_1866.663299	67304	68794	-	MGA_61
NODE_1_length_187160_cov_1866.663299	69017	69718	+	MGA_62
NODE_1_length_187160_cov_1866.663299	69852	71135	+	MGA_63
NODE_1_length_187160_cov_1866.663299	71132	71713	+	MGA_64
NODE_1_length_187160_cov_1866.663299	71710	72495	+	MGA_65
NODE_1_length_187160_cov_1866.663299	72593	73795	-	MGA_66
NODE_1_length_187160_cov_1866.663299	73968	77207	+	MGA_67
NODE_1_length_187160_cov_1866.663299	77341	77838	+	MGA_68
NODE_1_length_187160_cov_1866.663299	78034	78633	+	MGA_69
NODE_1_length_187160_cov_1866.663299	78623	82207	+	MGA_70
NODE_1_length_187160_cov_1866.663299	82356	83294	+	MGA_71
NODE_1_length_187160_cov_1866.663299	83445	84743	+	MGA_72
NODE_1_length_187160_cov_1866.663299	84834	85427	+	MGA_73
NODE_1_length_187160_cov_1866.663299	85424	85990	+	MGA_74
NODE_1_length_187160_cov_1866.663299	86053	87054	+	MGA_75
NODE_1_length_187160_cov_1866.663299	87485	88054	+	MGA_76
NODE_1_length_187160_cov_1866.663299	88201	89661	+	MGA_77
NODE_1_length_187160_cov_1866.663299	89792	90199	+	MGA_78
NODE_1_length_187160_cov_1866.663299	90298	90777	+	MGA_79
NODE_1_length_187160_cov_1866.663299	90832	91776	-	MGA_80
NODE_1_length_187160_cov_1866.663299	92018	92674	+	MGA_81
NODE_1_length_187160_cov_1866.663299	92837	94324	+	MGA_82
NODE_1_length_187160_cov_1866.663299	94397	94675	-	MGA_83
NODE_1_length_187160_cov_1866.663299	94789	96540	-	MGA_84
NODE_1_length_187160_cov_1866.663299	96785	97681	-	MGA_85
NODE_1_length_187160_cov_1866.663299	97794	98033	+	MGA_86
NODE_1_length_187160_cov_1866.663299	98469	98768	+	MGA_87
NODE_1_length_187160_cov_1866.663299	98812	101907	+	MGA_88
NODE_1_length_187160_cov_1866.663299	101904	103445	+	MGA_89
NODE_1_length_187160_cov_1866.663299	103548	103910	-	MGA_90
NODE_1_length_187160_cov_1866.663299	104065	104871	+	MGA_91
NODE_1_length_187160_cov_1866.663299	105370	105603	+	MGA_92
NODE_1_length_187160_cov_1866.663299	105519	105905	-	MGA_93
NODE_1_length_187160_cov_1866.663299	105973	107046	-	MGA_94
NODE_1_length_187160_cov_1866.663299	107046	107768	-	MGA_95
NODE_1_length_187160_cov_1866.663299	107804	110056	-	MGA_96
NODE_1_length_187160_cov_1866.663299	110234	110827	+	MGA_97
NODE_1_length_187160_cov_1866.663299	110936	111460	+	MGA_98
NODE_1_length_187160_cov_1866.663299	111512	112345	-	MGA_99
NODE_1_length_187160_cov_1866.663299	112412	113302	-	MGA_100
NODE_1_length_187160_cov_1866.663299	113475	114671	-	MGA_101
NODE_1_length_187160_cov_1866.663299	114775	115650	+	MGA_102
NODE_1_length_187160_cov_1866.663299	115770	117245	+	MGA_103
NODE_1_length_187160_cov_1866.663299	117420	118037	+	MGA_104
NODE_1_length_187160_cov_1866.663299	118049	120160	+	MGA_105
NODE_1_length_187160_cov_1866.663299	120329	121315	+	MGA_106
NODE_1_length_187160_cov_1866.663299	121483	122925	+	MGA_107
NODE_1_length_187160_cov_1866.663299	123073	123672	-	MGA_108
NODE_1_length_187160_cov_1866.663299	124018	124803	+	MGA_109
NODE_1_length_187160_cov_1866.663299	124849	127716	+	MGA_110
NODE_1_length_187160_cov_1866.663299	127877	128806	+	MGA_111
NODE_1_length_187160_cov_1866.663299	128852	129526	+	MGA_112
NODE_1_length_187160_cov_1866.663299	129601	131721	+	MGA_113
NODE_1_length_187160_cov_1866.663299	132208	132693	+	MGA_115
NODE_1_length_187160_cov_1866.663299	132697	133347	+	MGA_116
NODE_1_length_187160_cov_1866.663299	133323	133541	-	MGA_117
NODE_1_length_187160_cov_1866.663299	133517	134071	-	MGA_118
NODE_1_length_187160_cov_1866.663299	134883	137954	-	MGA_119
NODE_1_length_187160_cov_1866.663299	138365	139852	+	MGA_120
NODE_1_length_187160_cov_1866.663299	139946	140344	-	MGA_121
NODE_1_length_187160_cov_1866.663299	140324	140773	+	MGA_122
NODE_1_length_187160_cov_1866.663299	141491	142663	+	MGA_123
NODE_1_length_187160_cov_1866.663299	142690	144027	+	MGA_124
NODE_1_length_187160_cov_1866.663299	144197	145426	-	MGA_125
NODE_1_length_187160_cov_1866.663299	145561	147273	-	MGA_126
NODE_1_length_187160_cov_1866.663299	147885	148583	-	MGA_127
NODE_1_length_187160_cov_1866.663299	148716	149129	-	MGA_128
NODE_1_length_187160_cov_1866.663299	149133	150515	-	MGA_129
NODE_1_length_187160_cov_1866.663299	150797	151747	-	MGA_130
NODE_1_length_187160_cov_1866.663299	151905	153779	-	MGA_131
NODE_1_length_187160_cov_1866.663299	153955	155436	-	MGA_132
NODE_1_length_187160_cov_1866.663299	155683	156066	-	MGA_133
NODE_1_length_187160_cov_1866.663299	156059	157342	-	MGA_134
NODE_1_length_187160_cov_1866.663299	157343	157996	-	MGA_135
NODE_1_length_187160_cov_1866.663299	161323	161718	-	MGA_139
NODE_1_length_187160_cov_1866.663299	161739	162089	-	MGA_140
NODE_1_length_187160_cov_1866.663299	162588	164150	-	MGA_141
NODE_1_length_187160_cov_1866.663299	164596	167073	+	MGA_142
NODE_1_length_187160_cov_1866.663299	168220	169200	+	MGA_145
NODE_1_length_187160_cov_1866.663299	169334	170539	+	MGA_146
NODE_1_length_187160_cov_1866.663299	170536	171222	+	MGA_147
NODE_1_length_187160_cov_1866.663299	171311	172462	+	MGA_148
NODE_1_length_187160_cov_1866.663299	172811	174508	+	MGA_149
NODE_1_length_187160_cov_1866.663299	174561	174785	+	MGA_150
NODE_1_length_187160_cov_1866.663299	175051	177426	+	MGA_151
NODE_1_length_187160_cov_1866.663299	177536	178417	+	MGA_152
NODE_1_length_187160_cov_1866.663299	178480	179118	+	MGA_153
NODE_1_length_187160_cov_1866.663299	179115	180416	+	MGA_154
NODE_1_length_187160_cov_1866.663299	180471	181850	+	MGA_155
NODE_1_length_187160_cov_1866.663299	182035	183501	+	MGA_156
NODE_1_length_187160_cov_1866.663299	183613	183993	+	MGA_157
NODE_1_length_187160_cov_1866.663299	184099	184722	+	MGA_158
NODE_1_length_187160_cov_1866.663299	184728	185429	+	MGA_159
NODE_1_length_187160_cov_1866.663299	185551	186969	+	MGA_160
NODE_2_length_148394_cov_2288.447872	3890	4171	+	MGA_170
NODE_2_length_148394_cov_2288.447872	4137	6128	-	MGA_171
NODE_2_length_148394_cov_2288.447872	6372	8612	+	MGA_172
NODE_2_length_148394_cov_2288.447872	8840	9334	+	MGA_173
NODE_2_length_148394_cov_2288.447872	9568	10152	+	MGA_174
NODE_2_length_148394_cov_2288.447872	10261	10965	+	MGA_175
NODE_2_length_148394_cov_2288.447872	11126	11926	+	MGA_176
NODE_2_length_148394_cov_2288.447872	11985	12671	+	MGA_177
NODE_2_length_148394_cov_2288.447872	12733	14259	+	MGA_178
NODE_2_length_148394_cov_2288.447872	14403	17138	+	MGA_179
NODE_2_length_148394_cov_2288.447872	17364	19415	-	MGA_180
NODE_2_length_148394_cov_2288.447872	19537	19926	-	MGA_181
NODE_2_length_148394_cov_2288.447872	20234	22303	-	MGA_182
NODE_2_length_148394_cov_2288.447872	22509	24122	-	MGA_183
NODE_2_length_148394_cov_2288.447872	24341	26209	-	MGA_184
NODE_2_length_148394_cov_2288.447872	26368	26682	-	MGA_185
NODE_2_length_148394_cov_2288.447872	27993	29492	-	MGA_187
NODE_2_length_148394_cov_2288.447872	29518	31059	-	MGA_188
NODE_2_length_148394_cov_2288.447872	31063	31335	-	MGA_189
NODE_2_length_148394_cov_2288.447872	31529	32377	-	MGA_190
NODE_2_length_148394_cov_2288.447872	33097	34500	-	MGA_192
NODE_2_length_148394_cov_2288.447872	34564	34845	-	MGA_193
NODE_2_length_148394_cov_2288.447872	34957	37623	+	MGA_194
NODE_2_length_148394_cov_2288.447872	37707	38441	-	MGA_195
NODE_2_length_148394_cov_2288.447872	38675	40354	-	MGA_196
NODE_2_length_148394_cov_2288.447872	40354	40614	-	MGA_197
NODE_2_length_148394_cov_2288.447872	41001	41447	-	MGA_198
NODE_2_length_148394_cov_2288.447872	41467	41715	-	MGA_199
NODE_2_length_148394_cov_2288.447872	41776	42432	-	MGA_200
NODE_2_length_148394_cov_2288.447872	42489	42779	-	MGA_201
NODE_2_length_148394_cov_2288.447872	42944	43426	+	MGA_202
NODE_2_length_148394_cov_2288.447872	43548	44561	+	MGA_203
NODE_2_length_148394_cov_2288.447872	49413	55235	-	MGA_206
NODE_2_length_148394_cov_2288.447872	55934	57910	-	MGA_207
NODE_2_length_148394_cov_2288.447872	58073	58891	-	MGA_208
NODE_2_length_148394_cov_2288.447872	58912	59838	-	MGA_209
NODE_2_length_148394_cov_2288.447872	60126	61451	-	MGA_210
NODE_2_length_148394_cov_2288.447872	62974	64794	-	MGA_212
NODE_2_length_148394_cov_2288.447872	64791	65078	-	MGA_213
NODE_2_length_148394_cov_2288.447872	65227	65979	-	MGA_214
NODE_2_length_148394_cov_2288.447872	66082	67554	-	MGA_215
NODE_2_length_148394_cov_2288.447872	67554	69014	-	MGA_216
NODE_2_length_148394_cov_2288.447872	69289	70734	+	MGA_217
NODE_2_length_148394_cov_2288.447872	70768	72558	-	MGA_218
NODE_2_length_148394_cov_2288.447872	72703	73041	-	MGA_219
NODE_2_length_148394_cov_2288.447872	73043	74338	-	MGA_220
NODE_2_length_148394_cov_2288.447872	74706	75977	-	MGA_221
NODE_2_length_148394_cov_2288.447872	76091	76912	+	MGA_222
NODE_2_length_148394_cov_2288.447872	76936	77970	+	MGA_223
NODE_2_length_148394_cov_2288.447872	78044	79678	-	MGA_224
NODE_2_length_148394_cov_2288.447872	79989	81527	+	MGA_225
NODE_2_length_148394_cov_2288.447872	81524	82549	+	MGA_226
NODE_2_length_148394_cov_2288.447872	82844	83686	+	MGA_227
NODE_2_length_148394_cov_2288.447872	83834	85288	-	MGA_228
NODE_2_length_148394_cov_2288.447872	85467	86753	-	MGA_229
NODE_2_length_148394_cov_2288.447872	87108	89738	+	MGA_230
NODE_2_length_148394_cov_2288.447872	89735	91897	+	MGA_231
NODE_2_length_148394_cov_2288.447872	92012	92611	+	MGA_232
NODE_2_length_148394_cov_2288.447872	92617	93180	-	MGA_233
NODE_2_length_148394_cov_2288.447872	93296	94093	-	MGA_234
NODE_2_length_148394_cov_2288.447872	94109	95332	-	MGA_235
NODE_2_length_148394_cov_2288.447872	95366	96670	-	MGA_236
NODE_2_length_148394_cov_2288.447872	96692	97969	-	MGA_237
NODE_2_length_148394_cov_2288.447872	98119	98802	-	MGA_238
NODE_2_length_148394_cov_2288.447872	98976	100694	-	MGA_239
NODE_2_length_148394_cov_2288.447872	102231	103052	+	MGA_240
NODE_2_length_148394_cov_2288.447872	103151	109051	-	MGA_241
NODE_2_length_148394_cov_2288.447872	109448	109936	-	MGA_242
NODE_2_length_148394_cov_2288.447872	110866	112386	-	MGA_243
NODE_2_length_148394_cov_2288.447872	112944	114125	+	MGA_244
NODE_2_length_148394_cov_2288.447872	114243	115160	-	MGA_245
NODE_2_length_148394_cov_2288.447872	115239	116192	-	MGA_246
NODE_2_length_148394_cov_2288.447872	116290	116949	-	MGA_247
NODE_2_length_148394_cov_2288.447872	117211	118656	+	MGA_248
NODE_2_length_148394_cov_2288.447872	118704	119240	-	MGA_249
NODE_2_length_148394_cov_2288.447872	119442	119789	+	MGA_250
NODE_2_length_148394_cov_2288.447872	120186	121703	-	MGA_251
NODE_2_length_148394_cov_2288.447872	121862	123463	-	MGA_252
NODE_2_length_148394_cov_2288.447872	123606	124160	-	MGA_253
NODE_2_length_148394_cov_2288.447872	124279	125430	-	MGA_254
NODE_2_length_148394_cov_2288.447872	125427	126047	-	MGA_255
NODE_2_length_148394_cov_2288.447872	126325	129411	-	MGA_256
NODE_2_length_148394_cov_2288.447872	129535	130686	-	MGA_257
NODE_2_length_148394_cov_2288.447872	131064	133469	+	MGA_258
NODE_2_length_148394_cov_2288.447872	133541	135457	-	MGA_259
NODE_2_length_148394_cov_2288.447872	136146	137726	+	MGA_260
NODE_2_length_148394_cov_2288.447872	137729	138349	-	MGA_261
NODE_2_length_148394_cov_2288.447872	138517	139611	+	MGA_262
NODE_2_length_148394_cov_2288.447872	139693	140235	-	MGA_263
NODE_2_length_148394_cov_2288.447872	140315	141079	-	MGA_264
NODE_2_length_148394_cov_2288.447872	141440	142723	-	MGA_265
NODE_2_length_148394_cov_2288.447872	143613	144746	+	MGA_266
NODE_2_length_148394_cov_2288.447872	144743	145345	-	MGA_267
NODE_2_length_148394_cov_2288.447872	145371	148283	-	MGA_268
NODE_3_length_145402_cov_1582.300836	367	1785	+	MGA_269
NODE_3_length_145402_cov_1582.300836	2018	2959	+	MGA_270
NODE_3_length_145402_cov_1582.300836	3005	3718	-	MGA_271
NODE_3_length_145402_cov_1582.300836	3764	4729	-	MGA_272
NODE_3_length_145402_cov_1582.300836	4825	6690	-	MGA_273
NODE_3_length_145402_cov_1582.300836	6747	8447	-	MGA_274
NODE_3_length_145402_cov_1582.300836	8444	9979	-	MGA_275
NODE_3_length_145402_cov_1582.300836	10030	10533	-	MGA_276
NODE_3_length_145402_cov_1582.300836	10770	11642	-	MGA_277
NODE_3_length_145402_cov_1582.300836	12118	13434	+	MGA_278
NODE_3_length_145402_cov_1582.300836	13783	14697	+	MGA_279
NODE_3_length_145402_cov_1582.300836	14726	17581	+	MGA_280
NODE_3_length_145402_cov_1582.300836	17614	18513	-	MGA_281
NODE_3_length_145402_cov_1582.300836	18588	20921	-	MGA_282
NODE_3_length_145402_cov_1582.300836	21067	22545	+	MGA_284
NODE_3_length_145402_cov_1582.300836	22607	23428	+	MGA_285
NODE_3_length_145402_cov_1582.300836	23562	24656	+	MGA_286
NODE_3_length_145402_cov_1582.300836	28392	29834	-	MGA_291
NODE_3_length_145402_cov_1582.300836	29918	30739	-	MGA_292
NODE_3_length_145402_cov_1582.300836	30918	31097	-	MGA_293
NODE_3_length_145402_cov_1582.300836	31221	31586	-	MGA_294
NODE_3_length_145402_cov_1582.300836	34588	36045	+	MGA_296
NODE_3_length_145402_cov_1582.300836	36083	37783	-	MGA_297
NODE_3_length_145402_cov_1582.300836	37845	38285	-	MGA_298
NODE_3_length_145402_cov_1582.300836	38719	40263	+	MGA_299
NODE_3_length_145402_cov_1582.300836	40317	40553	+	MGA_300
NODE_3_length_145402_cov_1582.300836	40636	41799	+	MGA_301
NODE_3_length_145402_cov_1582.300836	41919	42473	-	MGA_302
NODE_3_length_145402_cov_1582.300836	42629	43210	+	MGA_303
NODE_3_length_145402_cov_1582.300836	43261	44091	+	MGA_304
NODE_3_length_145402_cov_1582.300836	44196	45485	+	MGA_305
NODE_3_length_145402_cov_1582.300836	45865	47919	+	MGA_306
NODE_3_length_145402_cov_1582.300836	48199	48702	+	MGA_307
NODE_3_length_145402_cov_1582.300836	48731	50026	-	MGA_308
NODE_3_length_145402_cov_1582.300836	50220	52670	+	MGA_309
NODE_3_length_145402_cov_1582.300836	52728	52925	+	MGA_310
NODE_3_length_145402_cov_1582.300836	53045	54097	+	MGA_311
NODE_3_length_145402_cov_1582.300836	54115	54738	+	MGA_312
NODE_3_length_145402_cov_1582.300836	54922	55575	-	MGA_313
NODE_3_length_145402_cov_1582.300836	55575	56915	-	MGA_314
NODE_3_length_145402_cov_1582.300836	57301	58284	+	MGA_315
NODE_3_length_145402_cov_1582.300836	58385	59623	+	MGA_316
NODE_3_length_145402_cov_1582.300836	59610	61022	+	MGA_317
NODE_3_length_145402_cov_1582.300836	61027	62505	-	MGA_318
NODE_3_length_145402_cov_1582.300836	62757	63371	-	MGA_319
NODE_3_length_145402_cov_1582.300836	63530	63931	+	MGA_320
NODE_3_length_145402_cov_1582.300836	64020	64958	-	MGA_321
NODE_3_length_145402_cov_1582.300836	65246	66067	+	MGA_322
NODE_3_length_145402_cov_1582.300836	66222	66482	+	MGA_323
NODE_3_length_145402_cov_1582.300836	66489	66698	+	MGA_324
NODE_3_length_145402_cov_1582.300836	66828	68192	-	MGA_325
NODE_3_length_145402_cov_1582.300836	68243	68824	-	MGA_326
NODE_3_length_145402_cov_1582.300836	68941	71643	+	MGA_327
NODE_3_length_145402_cov_1582.300836	71788	72186	+	MGA_328
NODE_3_length_145402_cov_1582.300836	72277	73494	+	MGA_329
NODE_3_length_145402_cov_1582.300836	73496	74464	+	MGA_330
NODE_3_length_145402_cov_1582.300836	74663	75289	+	MGA_331
NODE_3_length_145402_cov_1582.300836	75380	76432	-	MGA_332
NODE_3_length_145402_cov_1582.300836	76439	77344	-	MGA_333
NODE_3_length_145402_cov_1582.300836	77524	78198	+	MGA_334
NODE_3_length_145402_cov_1582.300836	78401	78799	+	MGA_335
NODE_3_length_145402_cov_1582.300836	78799	79035	+	MGA_336
NODE_3_length_145402_cov_1582.300836	79163	81844	+	MGA_337
NODE_3_length_145402_cov_1582.300836	81853	82311	+	MGA_338
NODE_3_length_145402_cov_1582.300836	82322	83503	+	MGA_339
NODE_3_length_145402_cov_1582.300836	83670	84143	-	MGA_340
NODE_3_length_145402_cov_1582.300836	84207	85394	+	MGA_341
NODE_3_length_145402_cov_1582.300836	85477	87099	+	MGA_342
NODE_3_length_145402_cov_1582.300836	87263	87709	+	MGA_343
NODE_3_length_145402_cov_1582.300836	87768	88007	-	MGA_344
NODE_3_length_145402_cov_1582.300836	88019	88594	+	MGA_345
NODE_3_length_145402_cov_1582.300836	88740	90401	+	MGA_346
NODE_3_length_145402_cov_1582.300836	90630	92129	+	MGA_347
NODE_3_length_145402_cov_1582.300836	92135	93370	+	MGA_348
NODE_3_length_145402_cov_1582.300836	93396	94175	+	MGA_349
NODE_3_length_145402_cov_1582.300836	94314	95588	+	MGA_350
NODE_3_length_145402_cov_1582.300836	95600	96154	+	MGA_351
NODE_3_length_145402_cov_1582.300836	96161	96754	+	MGA_352
NODE_3_length_145402_cov_1582.300836	96844	98088	-	MGA_353
NODE_3_length_145402_cov_1582.300836	98289	99167	-	MGA_354
NODE_3_length_145402_cov_1582.300836	99411	100208	+	MGA_355
NODE_3_length_145402_cov_1582.300836	100257	100595	+	MGA_356
NODE_3_length_145402_cov_1582.300836	100614	101789	+	MGA_357
NODE_3_length_145402_cov_1582.300836	101779	102327	+	MGA_358
NODE_3_length_145402_cov_1582.300836	102403	103836	+	MGA_359
NODE_3_length_145402_cov_1582.300836	103838	104902	+	MGA_360
NODE_3_length_145402_cov_1582.300836	104955	107066	-	MGA_361
NODE_3_length_145402_cov_1582.300836	107407	108570	+	MGA_362
NODE_3_length_145402_cov_1582.300836	108586	108891	+	MGA_363
NODE_3_length_145402_cov_1582.300836	108891	110315	+	MGA_364
NODE_3_length_145402_cov_1582.300836	110451	111488	-	MGA_365
NODE_3_length_145402_cov_1582.300836	111917	112537	+	MGA_366
NODE_3_length_145402_cov_1582.300836	112762	113889	+	MGA_367
NODE_3_length_145402_cov_1582.300836	114085	114984	+	MGA_368
NODE_3_length_145402_cov_1582.300836	115232	116020	+	MGA_369
NODE_3_length_145402_cov_1582.300836	116272	116532	-	MGA_370
NODE_3_length_145402_cov_1582.300836	116679	118559	+	MGA_371
NODE_3_length_145402_cov_1582.300836	118559	119854	+	MGA_372
NODE_3_length_145402_cov_1582.300836	119934	121034	-	MGA_373
NODE_3_length_145402_cov_1582.300836	121270	122349	+	MGA_374
NODE_3_length_145402_cov_1582.300836	124456	124590	-	MGA_377
NODE_3_length_145402_cov_1582.300836	124700	124828	-	MGA_378
NODE_3_length_145402_cov_1582.300836	125190	126143	-	MGA_379
NODE_3_length_145402_cov_1582.300836	126729	127775	+	MGA_380
NODE_3_length_145402_cov_1582.300836	129069	130094	+	MGA_382
NODE_3_length_145402_cov_1582.300836	130147	130431	-	MGA_383
NODE_3_length_145402_cov_1582.300836	130776	135347	+	MGA_384
NODE_3_length_145402_cov_1582.300836	135349	136887	+	MGA_385
NODE_3_length_145402_cov_1582.300836	137076	138716	+	MGA_386
NODE_3_length_145402_cov_1582.300836	138877	140772	+	MGA_387
NODE_3_length_145402_cov_1582.300836	140880	141335	+	MGA_388
NODE_3_length_145402_cov_1582.300836	141464	142714	+	MGA_389
NODE_3_length_145402_cov_1582.300836	142866	143714	+	MGA_390
NODE_3_length_145402_cov_1582.300836	143813	144658	+	MGA_391
NODE_4_length_144984_cov_2113.488148	1467	3986	+	MGA_395
NODE_4_length_144984_cov_2113.488148	4380	7085	+	MGA_396
NODE_4_length_144984_cov_2113.488148	7611	8294	+	MGA_397
NODE_4_length_144984_cov_2113.488148	8463	8732	+	MGA_398
NODE_4_length_144984_cov_2113.488148	9008	11749	+	MGA_399
NODE_4_length_144984_cov_2113.488148	12176	13570	-	MGA_400
NODE_4_length_144984_cov_2113.488148	13825	14655	+	MGA_401
NODE_4_length_144984_cov_2113.488148	14704	14925	-	MGA_402
NODE_4_length_144984_cov_2113.488148	14924	15445	+	MGA_403
NODE_4_length_144984_cov_2113.488148	15554	15934	+	MGA_404
NODE_4_length_144984_cov_2113.488148	16186	17679	+	MGA_405
NODE_4_length_144984_cov_2113.488148	17688	21311	+	MGA_406
NODE_4_length_144984_cov_2113.488148	21314	21514	+	MGA_407
NODE_4_length_144984_cov_2113.488148	21609	22166	-	MGA_408
NODE_4_length_144984_cov_2113.488148	22416	22601	-	MGA_409
NODE_4_length_144984_cov_2113.488148	22765	23514	-	MGA_410
NODE_4_length_144984_cov_2113.488148	23571	24236	+	MGA_411
NODE_4_length_144984_cov_2113.488148	24317	25771	+	MGA_412
NODE_4_length_144984_cov_2113.488148	25944	26237	+	MGA_413
NODE_4_length_144984_cov_2113.488148	27068	27460	-	MGA_415
NODE_4_length_144984_cov_2113.488148	28057	28230	+	MGA_416
NODE_4_length_144984_cov_2113.488148	28504	29727	+	MGA_417
NODE_4_length_144984_cov_2113.488148	29879	31405	+	MGA_418
NODE_4_length_144984_cov_2113.488148	31466	31786	+	MGA_419
NODE_4_length_144984_cov_2113.488148	31901	33136	+	MGA_420
NODE_4_length_144984_cov_2113.488148	33163	34437	-	MGA_421
NODE_4_length_144984_cov_2113.488148	34678	35613	+	MGA_422
NODE_4_length_144984_cov_2113.488148	36148	37491	+	MGA_423
NODE_4_length_144984_cov_2113.488148	37565	38581	+	MGA_424
NODE_4_length_144984_cov_2113.488148	38643	39284	+	MGA_425
NODE_4_length_144984_cov_2113.488148	39292	40035	+	MGA_426
NODE_4_length_144984_cov_2113.488148	40203	42368	+	MGA_427
NODE_4_length_144984_cov_2113.488148	42766	43215	+	MGA_428
NODE_4_length_144984_cov_2113.488148	43238	43729	+	MGA_429
NODE_4_length_144984_cov_2113.488148	43820	46360	-	MGA_430
NODE_4_length_144984_cov_2113.488148	46644	47648	+	MGA_431
NODE_4_length_144984_cov_2113.488148	47897	49234	+	MGA_432
NODE_4_length_144984_cov_2113.488148	49415	49819	+	MGA_433
NODE_4_length_144984_cov_2113.488148	50142	51392	+	MGA_434
NODE_4_length_144984_cov_2113.488148	51478	52518	+	MGA_435
NODE_4_length_144984_cov_2113.488148	52713	53603	+	MGA_436
NODE_4_length_144984_cov_2113.488148	53724	53873	+	MGA_437
NODE_4_length_144984_cov_2113.488148	53916	55058	-	MGA_438
NODE_4_length_144984_cov_2113.488148	55572	58301	+	MGA_439
NODE_4_length_144984_cov_2113.488148	58634	59530	-	MGA_440
NODE_4_length_144984_cov_2113.488148	59898	60206	+	MGA_441
NODE_4_length_144984_cov_2113.488148	60223	60864	+	MGA_442
NODE_4_length_144984_cov_2113.488148	60871	61527	+	MGA_443
NODE_4_length_144984_cov_2113.488148	61533	61829	+	MGA_444
NODE_4_length_144984_cov_2113.488148	61866	62696	+	MGA_445
NODE_4_length_144984_cov_2113.488148	62712	62990	+	MGA_446
NODE_4_length_144984_cov_2113.488148	63007	63366	+	MGA_447
NODE_4_length_144984_cov_2113.488148	63369	64172	+	MGA_448
